,gene_id,Gene name,description,Datasets with neurite TPM > 10,Mean TPM in neurites,Studies with neurite ribosome association,primary motor neurons B,neuroblastoma line CAD,Ascl1 induced neurons B,primary dorsal root ganglia,primary cortical neurons B,primary cortical neurons C,primary motor neurons C,neuroblastoma line N2A,hippocampal tissue B,hippocampal tissue C,iPSC derived motor neurons,Ascl1 induced neurons A,induced mixed neurons,hippocampal tissue A,cortical tissue,primary hippocampal neurons,primary cortical neurons A,primary motor neurons A,cortical growth cones,neuroblastoma line N1E,Zappulo2017_loc.translation,Shigeoka2016_loc.translation,Ouwenga2017_loc.translation,Ainsley2014_loc.translation
9434,ENSMUSG00000083844,Ube2d-ps,"ubiquitin-conjugating enzyme E2D, pseudogene [Source:MGI Symbol;Acc:MGI:1913774]",4,15.77528252,0,,16.66801498,18.069234,,19.2523639,,10.68072902,,,,,,,,,,,,,,,,,
9435,ENSMUSG00000027695,Pld1,phospholipase D1 [Source:MGI Symbol;Acc:MGI:109585],4,15.76636093,2,,,,12.17283471,,,11.04278763,,10.12432625,,,,45.40349458,,,,,,,,0.704733283,0.622213531,,
9436,ENSMUSG00000034371,Tkfc,"triokinase, FMN cyclase [Source:MGI Symbol;Acc:MGI:2385084]",4,15.72432289,0,,22.08530044,,,,,13.03410999,12.52169776,,,16.96054888,,,,,,,,,,,,,
9437,ENSMUSG00000117439,Gm50083,"predicted gene, 50083 [Source:MGI Symbol;Acc:MGI:6275415]",4,15.69061192,0,,12.57758856,,,23.98781017,,,15.15382965,,,,13.25711843,,,,,,,,,,,,
9438,ENSMUSG00000062619,2310039H08Rik,RIKEN cDNA 2310039H08 gene [Source:MGI Symbol;Acc:MGI:1914351],4,15.67393519,0,,11.42973968,10.74032195,,26.67007455,,,18.43462545,,,,,,,,,,,,,,,,
9439,ENSMUSG00000021895,Arhgef3,Rho guanine nucleotide exchange factor (GEF) 3 [Source:MGI Symbol;Acc:MGI:1918954],4,15.65710147,1,,12.43039014,,,,,,,29.82473256,11.30169166,14.3430229,,,,,,,,,,0.343350864,,,
9440,ENSMUSG00000003208,Yju2,YJU2 splicing factor [Source:MGI Symbol;Acc:MGI:1920136],4,15.64863658,0,,16.41144025,,,,,,13.37385594,17.19035129,,15.89344086,,,,,,,,,,,,,
9441,ENSMUSG00000028708,Mknk1,MAP kinase-interacting serine/threonine kinase 1 [Source:MGI Symbol;Acc:MGI:894316],4,15.62760929,1,,,,,13.71806854,,14.48234444,13.91833673,,,21.57004243,,,,,,,,,,,,,0.655883993
9442,ENSMUSG00000020439,Smtn,smoothelin [Source:MGI Symbol;Acc:MGI:1354727],4,15.60743613,0,17.87959951,,,15.2843323,,,11.6763902,,,,18.59573752,,,,,,,,,,,,,
9443,ENSMUSG00000094685,Gm5900,predicted pseudogene 5900 [Source:MGI Symbol;Acc:MGI:3643907],4,15.58936398,0,13.80306899,,,12.55348333,20.26133774,,,16.82308208,,,,,,,,,,,,,,,,
9444,ENSMUSG00000075040,Zfp408,zinc finger protein 408 [Source:MGI Symbol;Acc:MGI:2685857],4,15.57960444,0,,12.32166554,11.39605013,,,,34.93865596,12.00869311,,,,,,,,,,,,,,,,
9445,ENSMUSG00000021306,Gpr137b,G protein-coupled receptor 137B [Source:MGI Symbol;Acc:MGI:1891463],4,15.56859528,0,26.47133969,,,10.56142836,14.57958239,,,,,,14.41298893,,,,,,,,,,,,,
9446,ENSMUSG00000041119,Pde9a,phosphodiesterase 9A [Source:MGI Symbol;Acc:MGI:1277179],4,15.56054634,0,,,,,14.07881253,,10.31867041,,13.99277231,,28.84070224,,,,,,,,,,,,,
9447,ENSMUSG00000038957,Edc3,enhancer of mRNA decapping 3 [Source:MGI Symbol;Acc:MGI:2142951],4,15.53836367,0,,,,,11.35809351,,16.56418145,10.76442578,,,28.78424487,,,,,,,,,,,,,
9448,ENSMUSG00000028434,Epb41l4b,erythrocyte membrane protein band 4.1 like 4b [Source:MGI Symbol;Acc:MGI:1859149],4,15.53411509,1,15.14545404,,,10.83570353,,,,,,32.54934646,10.90095104,,,,,,,,,,0.631104433,,,
9449,ENSMUSG00000032615,Nt5m,"5',3'-nucleotidase, mitochondrial [Source:MGI Symbol;Acc:MGI:1917127]",4,15.49454994,1,,20.43505561,,,11.79245055,,11.13330229,21.48384329,,,,,,,,,,,,,,0.132577239,,
9450,ENSMUSG00000026925,Inpp5e,inositol polyphosphate-5-phosphatase E [Source:MGI Symbol;Acc:MGI:1927753],4,15.43373857,0,,16.76255328,,,,,,12.05979289,14.36394127,,19.54028602,,,,,,,,,,,,,
9451,ENSMUSG00000083734,Gm16209,predicted gene 16209 [Source:MGI Symbol;Acc:MGI:3802095],4,15.37264416,0,12.82872829,,,12.95636726,24.23759164,,,,,,,13.86238564,,,,,,,,,,,,
9452,ENSMUSG00000039307,Hexdc,"hexosaminidase (glycosyl hydrolase family 20, catalytic domain) containing [Source:MGI Symbol;Acc:MGI:3605542]",4,15.37047339,1,,25.40540605,,,,,10.13764111,20.5213573,,,10.56038711,,,,,,,,,,,0.214313649,,
9453,ENSMUSG00000040621,Gemin8,gem nuclear organelle associated protein 8 [Source:MGI Symbol;Acc:MGI:2384300],4,15.33953856,0,,13.17195238,,,,,,13.24624319,20.9043998,,15.17988925,,,,,,,,,,,,,
9454,ENSMUSG00000044881,Coa4,cytochrome c oxidase assembly factor 4 [Source:MGI Symbol;Acc:MGI:1915435],4,15.32878117,0,,12.7234855,,,10.07229939,,,,11.63865193,,37.01630731,,,,,,,,,,,,,
9455,ENSMUSG00000062210,Tnfaip8,"tumor necrosis factor, alpha-induced protein 8 [Source:MGI Symbol;Acc:MGI:2147191]",4,15.30877345,1,,,,10.21491286,15.99448192,,26.15873464,,,,12.85109127,,,,,,,,,,0.866265965,,,
9456,ENSMUSG00000033781,Asb13,ankyrin repeat and SOCS box-containing 13 [Source:MGI Symbol;Acc:MGI:2145525],4,15.30498343,0,,,,,14.06621187,,12.94359534,,,13.51028034,22.30668387,,,,,,,,,,,,,
9457,ENSMUSG00000084071,Gm13378,predicted gene 13378 [Source:MGI Symbol;Acc:MGI:3650302],4,15.2595142,0,,,41.21931593,11.10976077,10.48962218,,,,,11.28749309,,,,,,,,,,,,,,
9458,ENSMUSG00000047719,Ubiad1,UbiA prenyltransferase domain containing 1 [Source:MGI Symbol;Acc:MGI:1918957],4,15.23117422,0,10.4260714,19.65462365,,,,,,15.78318205,,,16.64000874,,,,,,,,,,,,,
9459,ENSMUSG00000025225,Nfkb2,"nuclear factor of kappa light polypeptide gene enhancer in B cells 2, p49/p100 [Source:MGI Symbol;Acc:MGI:1099800]",4,15.18628323,2,18.8066163,,,,,,13.75822722,17.05331262,,,12.05380292,,,,,,,,,,0.815927874,,,0.674288901
9460,ENSMUSG00000022537,Tmem44,transmembrane protein 44 [Source:MGI Symbol;Acc:MGI:1924489],4,15.16675284,0,,,,,16.20516071,,18.37447451,,,13.30589261,13.35543857,,,,,,,,,,,,,
9461,ENSMUSG00000031023,Akip1,A kinase (PRKA) interacting protein 1 [Source:MGI Symbol;Acc:MGI:3041226],4,15.11213275,0,,,13.31726204,,17.86184426,,,,,,17.3064873,12.66930722,,,,,,,,,,,,
9462,ENSMUSG00000021868,Ppif,peptidylprolyl isomerase F (cyclophilin F) [Source:MGI Symbol;Acc:MGI:2145814],4,15.10600772,0,,,10.23843993,,,,10.04712645,,11.86298323,,42.67064799,,,,,,,,,,,,,
9463,ENSMUSG00000039117,Taf4,TATA-box binding protein associated factor 4 [Source:MGI Symbol;Acc:MGI:2152346],4,15.09121393,1,12.59921851,,,,,,20.81837013,,,11.12667602,17.77218911,,,,,,,,,,,0.778255768,,
9464,ENSMUSG00000052957,Gas1,growth arrest specific 1 [Source:MGI Symbol;Acc:MGI:95655],4,15.09034024,0,,,,10.96434352,11.21786967,,37.47306623,,,,11.25081212,,,,,,,,,,,,,
9465,ENSMUSG00000063245,Zfp993,zinc finger protein 993 [Source:MGI Symbol;Acc:MGI:3713585],4,15.04813714,0,10.58991802,,18.74102072,,16.27395776,,,,,,,15.87639657,,,,,,,,,,,,
9466,ENSMUSG00000050447,Lypd6,LY6/PLAUR domain containing 6 [Source:MGI Symbol;Acc:MGI:2443848],4,15.04756694,1,,,,,,,12.12896347,,19.25504997,13.76636045,15.94695107,,,,,,,,,,0.35987979,,,
9467,ENSMUSG00000025236,Adpgk,ADP-dependent glucokinase [Source:MGI Symbol;Acc:MGI:1919391],4,15.03162666,0,,,,,,,10.77124368,11.03863074,11.49878444,,37.34142898,,,,,,,,,,,,,
9468,ENSMUSG00000000876,Pxmp4,peroxisomal membrane protein 4 [Source:MGI Symbol;Acc:MGI:1891701],4,15.02692434,0,,13.20261201,,,,13.5374881,16.11160819,17.70694175,,,,,,,,,,,,,,,,
9469,ENSMUSG00000036073,Galt,galactose-1-phosphate uridyl transferase [Source:MGI Symbol;Acc:MGI:95638],4,15.01834969,0,,14.64861003,,,10.39236733,,,26.577289,,,12.57382073,,,,,,,,,,,,,
9470,ENSMUSG00000045176,Borcs6,BLOC-1 related complex subunit 6 [Source:MGI Symbol;Acc:MGI:1919173],4,14.98752596,0,,13.26336169,16.8420088,,,,,10.52018208,21.47083995,,,,,,,,,,,,,,,
9471,ENSMUSG00000060301,2610008E11Rik,RIKEN cDNA 2610008E11 gene [Source:MGI Symbol;Acc:MGI:1919378],4,14.9373292,0,14.52439083,,,,15.53577355,,16.11160819,,,,,13.69374098,,,,,,,,,,,,
9472,ENSMUSG00000048988,Elfn1,"leucine rich repeat and fibronectin type III, extracellular 1 [Source:MGI Symbol;Acc:MGI:2442479]",4,14.90009816,0,10.16284643,,,,,,,,10.6353627,16.60566225,27.46203078,,,,,,,,,,,,,
9473,ENSMUSG00000021482,Prxl2c,peroxiredoxin like 2C [Source:MGI Symbol;Acc:MGI:1913379],4,14.8987403,0,,,18.05972558,17.8054739,,,,,,,13.48830258,11.35994469,,,,,,,,,,,,
9474,ENSMUSG00000030780,BC017158,cDNA sequence BC017158 [Source:MGI Symbol;Acc:MGI:2384572],4,14.88663116,0,,12.22723927,,,,,,,15.28973686,,24.39773921,10.76732213,,,,,,,,,,,,
9475,ENSMUSG00000042138,Msantd2,Myb/SANT-like DNA-binding domain containing 2 [Source:MGI Symbol;Acc:MGI:2384579],4,14.87501117,0,,,10.87788263,,20.43120352,,,,,,20.83224946,10.5743752,,,,,,,,,,,,
9476,ENSMUSG00000030990,Pgap2,post-GPI attachment to proteins 2 [Source:MGI Symbol;Acc:MGI:2385286],4,14.87348147,0,,,10.66517779,10.91428882,21.20402482,,,,,,19.82753389,,,,,,,,,,,,,
9477,ENSMUSG00000030353,Tead4,TEA domain family member 4 [Source:MGI Symbol;Acc:MGI:106907],4,14.84802485,0,,,18.64205097,,,,11.22381694,,,,14.11102449,16.46197476,,,,,,,,,,,,
9478,ENSMUSG00000043668,Tox3,TOX high mobility group box family member 3 [Source:MGI Symbol;Acc:MGI:3039593],4,14.84420219,0,10.90307473,,,,21.10137666,,14.12028583,,,,14.94597246,,,,,,,,,,,,,
9479,ENSMUSG00000045237,1110012L19Rik,RIKEN cDNA 1110012L19 gene [Source:MGI Symbol;Acc:MGI:1915868],4,14.82832816,1,,11.88878876,,,26.17582126,,,,11.73764579,,13.23578879,,,,,,,,,,,0.19554165,,
9480,ENSMUSG00000032370,Lactb,"lactamase, beta [Source:MGI Symbol;Acc:MGI:1933395]",4,14.78384864,0,,,12.4339149,,,,12.58153673,,13.81900135,,22.09692237,,,,,,,,,,,,,
9481,ENSMUSG00000110744,Gm5171,predicted gene 5171 [Source:MGI Symbol;Acc:MGI:3642952],4,14.72654745,0,14.74468364,15.19823471,,11.78014092,,,,17.81659355,,,,,,,,,,,,,,,,
9482,ENSMUSG00000050846,Zfp623,zinc finger protein 623 [Source:MGI Symbol;Acc:MGI:1926084],4,14.64163231,1,,10.16133597,,,10.07068019,,,10.32694667,,,43.488701,,,,,,,,,,,,,0.522587842
9483,ENSMUSG00000020359,Phykpl,5-phosphohydroxy-L-lysine phospholyase [Source:MGI Symbol;Acc:MGI:1920197],4,14.63377267,0,14.83668445,11.7904804,,,,,,10.18089497,,,25.74962439,,,,,,,,,,,,,
9484,ENSMUSG00000092029,Gm9027,predicted gene 9027 [Source:MGI Symbol;Acc:MGI:3646681],4,14.62397662,0,12.75248977,,,,10.45068492,,,13.07639863,,,,26.24424281,,,,,,,,,,,,
9485,ENSMUSG00000053835,H2-T24,"histocompatibility 2, T region locus 24 [Source:MGI Symbol;Acc:MGI:95958]",4,14.61439532,0,,,,,10.20505068,,,,13.28859148,13.18982242,25.50294524,,,,,,,,,,,,,
9486,ENSMUSG00000021327,Zkscan3,zinc finger with KRAB and SCAN domains 3 [Source:MGI Symbol;Acc:MGI:1919989],4,14.47062425,1,12.93777411,,,,20.63490464,,12.12896347,,13.54139317,,,,,,,,,,,,,,,0.789737869
9487,ENSMUSG00000025231,Sufu,SUFU negative regulator of hedgehog signaling [Source:MGI Symbol;Acc:MGI:1345643],4,14.43908671,0,,16.77775195,,12.90662005,,,,13.93863182,,,14.40099355,,,,,,,,,,,,,
9488,ENSMUSG00000039252,Lgi2,"leucine-rich repeat LGI family, member 2 [Source:MGI Symbol;Acc:MGI:2180196]",4,14.38319918,0,,,,10.05161564,,20.5851322,,,14.38059814,,,,,,,,,,,,,,,
9489,ENSMUSG00000070871,Ccnyl1,cyclin Y-like 1 [Source:MGI Symbol;Acc:MGI:2138614],4,14.35395449,0,,,11.19613845,12.73325442,,,25.07255881,,,,,11.87626622,,,,,,,,,,,,
9490,ENSMUSG00000100252,Mir124-2hg,Mir124-2 host gene (non-protein coding) [Source:MGI Symbol;Acc:MGI:1917691],4,14.34206693,0,11.13475552,,13.80866037,,25.82592667,,,,,10.65513195,,,,,,,,,,,,,,
9491,ENSMUSG00000072640,Lyrm9,LYR motif containing 9 [Source:MGI Symbol;Acc:MGI:1913524],4,14.2718178,1,,,,,10.766869,14.90868049,16.56418145,,15.60337532,,,,,,,,,,,,,,,0.651422197
9492,ENSMUSG00000042228,Lyn,"LYN proto-oncogene, Src family tyrosine kinase [Source:MGI Symbol;Acc:MGI:96892]",4,14.20296108,1,,,11.87925128,,,,,,18.20120041,,12.44186327,15.12659094,,,,,,,,,0.858752817,,,
9493,ENSMUSG00000044345,Marveld1,MARVEL (membrane-associating) domain containing 1 [Source:MGI Symbol;Acc:MGI:2147570],4,14.19463513,0,,12.27567881,,10.16016276,,,,17.87417967,,,18.21061586,,,,,,,,,,,,,
9494,ENSMUSG00000035007,Rundc1,RUN domain containing 1 [Source:MGI Symbol;Acc:MGI:2144506],4,14.16834554,0,,11.1969078,,,,,14.02977117,10.87261895,,,23.59357227,,,,,,,,,,,,,
9495,ENSMUSG00000049489,Ccnq,cyclin Q [Source:MGI Symbol;Acc:MGI:1916359],4,14.11873897,0,,14.19275965,10.90743025,,13.97689248,,,,18.36469494,,,,,,,,,,,,,,,
9496,ENSMUSG00000059970,Hspa2,heat shock protein 2 [Source:MGI Symbol;Acc:MGI:96243],4,14.11272099,0,,11.88922447,,,,,,,18.52665238,17.34046151,,,,,,,,,10.38560714,,,,,
9497,ENSMUSG00000034780,B3galt1,"UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 1 [Source:MGI Symbol;Acc:MGI:1349403]",4,14.11260953,0,,,,,13.12516029,,10.49969972,,,17.55676744,16.39469159,,,,,,,,,,,,,
9498,ENSMUSG00000096722,Hmgb1-ps9,"high mobility group box 1, pseudogene 9 [Source:MGI Symbol;Acc:MGI:96115]",4,14.09348237,0,,16.12970117,,11.21537621,21.05684807,,,10.35713732,,,,,,,,,,,,,,,,
9499,ENSMUSG00000044148,1810030O07Rik,RIKEN cDNA 1810030O07 gene [Source:MGI Symbol;Acc:MGI:1916405],4,14.04212002,0,,,10.75567968,,11.63899028,,19.18910638,,,,16.1853765,,,,,,,,,,,,,
9500,ENSMUSG00000053604,Rpia,ribose 5-phosphate isomerase A [Source:MGI Symbol;Acc:MGI:103254],4,14.02688209,1,,,15.5769956,,,,,10.81984057,,,17.35417226,13.23537111,,,,,,,,,,,,0.549916341
9501,ENSMUSG00000050272,Dscam,DS cell adhesion molecule [Source:MGI Symbol;Acc:MGI:1196281],4,13.967537,0,13.38605567,,,,,,14.9349177,,,13.21692977,14.4043372,,,,,,,,,,,,,
9502,ENSMUSG00000086784,Isoc2a,isochorismatase domain containing 2a [Source:MGI Symbol;Acc:MGI:3609243],4,13.88202365,0,,12.21549182,,,,,,16.86653192,10.38681464,,17.35369615,,,,,,,,,,,,,
9503,ENSMUSG00000032334,Loxl1,lysyl oxidase-like 1 [Source:MGI Symbol;Acc:MGI:106096],4,13.88150571,0,,,,15.21135591,,,13.93925652,,13.97552572,,12.53056381,,,,,,,,,,,,,
9504,ENSMUSG00000029624,Ptcd1,pentatricopeptide repeat domain 1 [Source:MGI Symbol;Acc:MGI:1919049],4,13.83297437,0,,15.07898789,,,10.8622295,,10.22815576,21.85615638,,,,,,,,,,,,,,,,
9505,ENSMUSG00000038002,Cramp1l,cramped chromatin regulator homolog 1 [Source:MGI Symbol;Acc:MGI:1930190],4,13.82078789,0,,,,,11.81744927,,13.03410999,,,,17.13930775,,,,,,,,,,,,,
9506,ENSMUSG00000073700,Klhl21,kelch-like 21 [Source:MGI Symbol;Acc:MGI:1919288],4,13.76037398,0,,14.85811653,,,,,11.6763902,10.21558153,,,20.22951613,,,,,,,,,,,,,
9507,ENSMUSG00000081441,Gm6161,predicted gene 6161 [Source:MGI Symbol;Acc:MGI:3644104],4,13.67172311,0,,10.60263169,,15.4727847,16.04335702,,,13.27442172,,,,,,,,,,,,,,,,
9508,ENSMUSG00000039754,Alkbh4,"alkB homolog 4, lysine demethylase [Source:MGI Symbol;Acc:MGI:1919291]",4,13.61174232,1,,19.18445294,,,11.07305189,,,13.80444506,,,11.70628705,,,,,,,,,,,0.145482988,,
9509,ENSMUSG00000054894,Dmac2l,distal membrane arm assembly complex 2 like [Source:MGI Symbol;Acc:MGI:1915305],4,13.60906728,1,,,,,16.41245379,,,,17.01445351,10.25647243,11.9763342,,,,,,,,,,,0.205709816,,
9510,ENSMUSG00000052446,Zfp961,zinc finger protein 961 [Source:MGI Symbol;Acc:MGI:3583954],4,13.5734462,0,,,12.45318042,,10.62372064,,16.11160819,,,,,15.92445911,,,,,,,,,,,,
9511,ENSMUSG00000041187,Prkd2,protein kinase D2 [Source:MGI Symbol;Acc:MGI:2141917],4,13.52723283,2,,,,10.07600408,,,16.83572541,15.26344166,,,12.93192631,,,,,,,,,,0.128474831,0.038717247,,
9512,ENSMUSG00000023235,Ccl25,chemokine (C-C motif) ligand 25 [Source:MGI Symbol;Acc:MGI:1099448],4,13.52699394,0,12.55205995,,,,14.224711,16.27554724,,11.52155576,,,,,,,,,,,,,,,,
9513,ENSMUSG00000067722,BC003965,cDNA sequence BC003965 [Source:MGI Symbol;Acc:MGI:2670966],4,13.51365646,1,,,10.88163335,,11.00874606,,,,26.68740062,,10.43165654,,,,,,,,,,,0.96089167,,
9514,ENSMUSG00000037214,Thap1,"THAP domain containing, apoptosis associated protein 1 [Source:MGI Symbol;Acc:MGI:1921004]",4,13.48688564,0,,,13.33451818,,12.48282756,,,14.18958726,,,14.00833884,,,,,,,,,,,,,
9515,ENSMUSG00000075419,Dolk,dolichol kinase [Source:MGI Symbol;Acc:MGI:2677836],4,13.2682846,0,,,,,11.91663053,,12.76256604,,17.33021878,,11.75881593,,,,,,,,,,,,,
9516,ENSMUSG00000022469,Rapgef3,Rap guanine nucleotide exchange factor (GEF) 3 [Source:MGI Symbol;Acc:MGI:2441741],4,13.19939705,0,10.88646227,,,,,,10.95227298,,19.73702632,12.89863106,,,,,,,,,,,,,,
9517,ENSMUSG00000037816,Fbxw17,F-box and WD-40 domain protein 17 [Source:MGI Symbol;Acc:MGI:1923584],4,13.19378541,0,,14.95656081,13.79182179,,11.69199946,,,12.56421907,,,,,,,,,,,,,,,,
9518,ENSMUSG00000035671,Zswim4,zinc finger SWIM-type containing 4 [Source:MGI Symbol;Acc:MGI:2443726],4,13.00595916,0,,15.70393611,,,,,11.76690486,12.58946173,,,12.29961793,,,,,,,,,,,,,
9519,ENSMUSG00000016128,Stard13,StAR-related lipid transfer (START) domain containing 13 [Source:MGI Symbol;Acc:MGI:2385331],4,12.99820317,1,11.78666772,,,16.91103094,,,,,,11.60473206,12.34062177,,,,,,,,,,0.093163035,,,
9520,ENSMUSG00000054499,Dedd2,death effector domain-containing DNA binding protein 2 [Source:MGI Symbol;Acc:MGI:1914629],4,12.97670117,0,,14.09052319,,,,,,13.26394903,10.53636884,,14.40012581,,,,,,,,,,,,,
9521,ENSMUSG00000082061,Gm12726,predicted gene 12726 [Source:MGI Symbol;Acc:MGI:3649291],4,12.8493556,0,,11.67329767,11.51950358,15.73845531,,,,12.88059615,,,,,,,,,,,,,,,,
9522,ENSMUSG00000029047,Pex10,peroxisomal biogenesis factor 10 [Source:MGI Symbol;Acc:MGI:2684988],4,12.81076943,0,,14.9502959,,,10.08858812,,,12.55163732,,,14.22722819,,,,,,,,,,,,,
9523,ENSMUSG00000019809,Pex3,peroxisomal biogenesis factor 3 [Source:MGI Symbol;Acc:MGI:1929646],4,12.7435589,0,,,,,13.83337796,,10.68072902,,11.76186256,,15.17601275,,,,,,,,,,,,,
9524,ENSMUSG00000018008,Cyth4,cytohesin 4 [Source:MGI Symbol;Acc:MGI:2441702],4,12.64580816,0,15.60899327,,,14.70833075,10.11569048,,,,,11.01165366,,,,,,,,,,,,,,
9525,ENSMUSG00000015377,Dennd6b,DENN/MADD domain containing 6B [Source:MGI Symbol;Acc:MGI:1916690],4,12.59757942,1,,13.98528778,,,,,,11.16925941,10.859694,,14.84687482,,,,,,,,,,,0.895189675,,
9526,ENSMUSG00000039936,Pik3cd,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta [Source:MGI Symbol;Acc:MGI:1098211]",4,12.44752716,0,,11.38790925,10.39633317,,,,,16.27964247,,,12.45556064,,,,,,,,,,,,,
9527,ENSMUSG00000003604,Aven,"apoptosis, caspase activation inhibitor [Source:MGI Symbol;Acc:MGI:1921518]",4,12.3972954,0,,,,,,,10.95227298,10.08096586,11.97379061,,17.86774458,,,,,,,,,,,,,
9528,ENSMUSG00000033739,Fkbpl,FK506 binding protein-like [Source:MGI Symbol;Acc:MGI:1932127],4,12.30967823,0,,10.77173197,,,14.34024259,,,13.14769471,11.30564007,,,,,,,,,,,,,,,
9529,ENSMUSG00000042284,Itga1,integrin alpha 1 [Source:MGI Symbol;Acc:MGI:96599],4,12.30773521,0,,,,,,,10.95227298,,,10.8945629,12.86369919,,14.94970527,,,,,,,,,,,
9530,ENSMUSG00000020829,Slc46a1,"solute carrier family 46, member 1 [Source:MGI Symbol;Acc:MGI:1098733]",4,12.30708252,1,,11.97832522,,,11.7480431,,,16.09852656,,,10.12681069,,,,,,,,,,,0.202972233,,
9531,ENSMUSG00000010067,Rassf1,Ras association (RalGDS/AF-6) domain family member 1 [Source:MGI Symbol;Acc:MGI:1928386],4,12.21457959,0,,,,11.71996863,,,15.74954958,,10.10979619,,11.92826029,,,,,,,,,,,,,
9532,ENSMUSG00000024427,Spry4,sprouty RTK signaling antagonist 4 [Source:MGI Symbol;Acc:MGI:1345144],4,12.18356868,0,13.03249125,14.26872721,,,,,11.40484625,,10.38953118,,,,,,,,,,,,,,,
9533,ENSMUSG00000044071,Tafa2,TAFA chemokine like family member 2 [Source:MGI Symbol;Acc:MGI:2143691],4,12.06973275,0,,,,,11.38541926,,10.86175833,,10.72254305,,,,16.00455688,,,,,,,,,,,
9534,ENSMUSG00000036833,Pnpla7,patatin-like phospholipase domain containing 7 [Source:MGI Symbol;Acc:MGI:2385325],4,11.96496495,0,12.7098422,12.43076537,,,,,,10.30230342,12.59138082,,,,,,,,,,,,,,,
9535,ENSMUSG00000017764,Zswim1,zinc finger SWIM-type containing 1 [Source:MGI Symbol;Acc:MGI:1919221],4,11.83721728,0,,12.20150344,,,11.89616238,,,11.62106949,,,11.63944168,,,,,,,,,,,,,
9536,ENSMUSG00000019518,Ap4m1,"adaptor-related protein complex AP-4, mu 1 [Source:MGI Symbol;Acc:MGI:1337063]",4,11.66191124,0,,13.33810287,,,,,10.86175833,10.59432178,,,12.0506804,,,,,,,,,,,,,
9537,ENSMUSG00000042810,Krba1,KRAB-A domain containing 1 [Source:MGI Symbol;Acc:MGI:1925077],4,11.65961192,0,,11.6286226,,,,,11.04278763,10.47522624,,,13.73934327,,,,,,,,,,,,,
9538,ENSMUSG00000100514,Gm12960,predicted gene 12960 [Source:MGI Symbol;Acc:MGI:3651525],4,11.63456276,0,,11.55441844,,10.68298562,10.43894713,,,14.22010598,,,,,,,,,,,,,,,,
9539,ENSMUSG00000046791,Riox1,ribosomal oxygenase 1 [Source:MGI Symbol;Acc:MGI:1919202],4,11.53218901,1,,11.12948411,10.16056207,,,,,14.96742763,10.44977822,,,,,,,,,,,,,0.228392648,,
9540,ENSMUSG00000073139,Tmem185a,transmembrane protein 185A [Source:MGI Symbol;Acc:MGI:2448555],4,11.52939294,0,11.18921466,12.96546769,,,11.74498878,,,,10.37015777,,,,,,,,,,,,,,,
9541,ENSMUSG00000026519,Tmem63a,transmembrane protein 63a [Source:MGI Symbol;Acc:MGI:2384789],4,11.41643861,1,,10.03293067,11.98043025,,,,13.12462465,,,10.76801037,,,,,,,,,,,0.475582269,,,
9542,ENSMUSG00000055334,Snupn,snurportin 1 [Source:MGI Symbol;Acc:MGI:1913319],4,11.16912647,0,,,13.86835219,,10.13822016,,10.77124368,,10.27600726,,,,,,,,,,,,,,,
9543,ENSMUSG00000022095,Fam160b2,"family with sequence similarity 160, member B2 [Source:MGI Symbol;Acc:MGI:3036290]",4,10.97931926,0,,,,,,,12.21947812,,10.72679668,,10.0972599,,,,,,,,,,,,,
9544,ENSMUSG00000095616,Gm26244,"predicted gene, 26244 [Source:MGI Symbol;Acc:MGI:5456021]",3,981.9047472,0,274.1461882,,317.7892542,,,,,,,,,10866.42432,,,,,,,,,,,,
9545,ENSMUSG00000094826,Gm23804,"predicted gene, 23804 [Source:MGI Symbol;Acc:MGI:5453581]",3,959.4376471,0,286.7802805,,281.0939909,,,,,,,,,10955.93432,,,,,,,,,,,,
9546,ENSMUSG00000096206,Gm22317,"predicted gene, 22317 [Source:MGI Symbol;Acc:MGI:5452094]",3,954.1392853,0,286.0800022,,276.9442043,,,,,,,,,10963.65981,,,,,,,,,,,,
9547,ENSMUSG00000096214,Gm22634,"predicted gene, 22634 [Source:MGI Symbol;Acc:MGI:5452411]",3,948.8855682,0,284.6745985,,273.7317015,,,,,,,,,10963.96677,,,,,,,,,,,,
9548,ENSMUSG00000095969,Rnu1a1,U1a1 small nuclear RNA [Source:MGI Symbol;Acc:MGI:97972],3,947.488922,0,280.4632344,,277.5443994,,,,,,,,,10927.32894,,,,,,,,,,,,
9549,ENSMUSG00000096659,Gm25679,"predicted gene, 25679 [Source:MGI Symbol;Acc:MGI:5455456]",3,946.4035552,0,281.8686381,,274.9956541,,,,,,,,,10935.94964,,,,,,,,,,,,
9550,ENSMUSG00000093815,Gm26444,"predicted gene, 26444 [Source:MGI Symbol;Acc:MGI:5456221]",3,943.0498285,0,280.4632344,,273.436814,,,,,,,,,10936.31468,,,,,,,,,,,,
9551,ENSMUSG00000096205,Gm22068,"predicted gene, 22068 [Source:MGI Symbol;Acc:MGI:5451845]",3,940.9005543,0,278.3575523,,273.6790802,,,,,,,,,10934.18865,,,,,,,,,,,,
